Year,DEC Region,County,Town,Waterbody,Date,Number,Species Name,Size (inches )
2024,3,Sullivan,Callicoon,Callicoon Creek East Branch,April - second week,40,Brown Trout,12 -15 inches
2024,3,Sullivan,Callicoon,Callicoon Creek East Branch,April - second week,370,Brown Trout,9 - 10 inches
2024,3,Sullivan,Delaware,Callicoon Creek East Branch,April - second week,230,Brown Trout,12 -15 inches
2024,3,Sullivan,Delaware,Callicoon Creek East Branch,April - second week,2020,Brown Trout,9 - 10 inches
2024,3,Sullivan,Neversink,Chestnut Creek,April - second week,50,Brown Trout,12 -15 inches
2024,3,Sullivan,Neversink,Chestnut Creek,April - second week,460,Brown Trout,9 - 10 inches
2024,3,Sullivan,Highland,Halfway Brook,April - third week,100,Brown Trout,12 -15 inches
2024,3,Sullivan,Highland,Halfway Brook,April - third week,900,Brown Trout,9 - 10 inches
2024,3,Sullivan,Liberty,Little Beaverkill,April - third week,160,Brown Trout,12 -15 inches
2024,3,Sullivan,Liberty,Little Beaverkill,April - third week,1360,Brown Trout,9 - 10 inches
2024,3,Sullivan,Fallsburg,Loch Sheldrake,April,910,Brown Trout,8 inches
2024,3,Sullivan,Lumberland,Mongaup Falls Reservoir,April - third week,1360,Brown Trout,8 inches
2024,3,Sullivan,Bethel,Mongaup River,April - first week,90,Brown Trout,12 -15 inches
2024,3,Sullivan,Bethel,Mongaup River,April - first week,750,Brown Trout,9 - 10 inches
2024,3,Sullivan,Fallsburg,Mongaup River East Branch,April - first week,90,Brown Trout,12 -15 inches
2024,3,Sullivan,Fallsburg,Mongaup River East Branch,April - first week,740,Brown Trout,9 - 10 inches
2024,3,Sullivan,Bethel,Mongaup River Middle Branch,April - first week,70,Brown Trout,12 -15 inches
2024,3,Sullivan,Bethel,Mongaup River Middle Branch,April - first week,610,Brown Trout,9 - 10 inches
2024,3,Sullivan,Bethel,Mongaup River West Branch,April - first week,60,Brown Trout,12 -15 inches
2024,3,Sullivan,Bethel,Mongaup River West Branch,April - first week,530,Brown Trout,9 - 10 inches
2024,3,Sullivan,Neversink,Neversink Reservoir,April,3370,Brown Trout,8 inches
2024,3,Sullivan,Thompson and Fallsburg,Neversink River,April - fourth week,220,Brown Trout,12 -15 inches
2024,3,Sullivan,Thompson and Fallsburg,Neversink River,April - fourth week,1860,Brown Trout,9 - 10 inches
2024,3,Sullivan,Thompson and Fallsburg,Neversink River,April - second week,220,Brown Trout,12 -15 inches
2024,3,Sullivan,Thompson and Fallsburg,Neversink River,April - second week,1860,Brown Trout,9 - 10 inches
2024,3,Sullivan,Thompson and Fallsburg,Neversink River,May - fourth week,220,Brown Trout,12 -15 inches
2024,3,Sullivan,Thompson and Fallsburg,Neversink River,May - fourth week,1860,Brown Trout,9 - 10 inches
2024,3,Sullivan,Thompson and Fallsburg,Neversink River,May - second week,220,Brown Trout,12 -15 inches
2024,3,Sullivan,Thompson and Fallsburg,Neversink River,May - second week,1860,Brown Trout,9 - 10 inches
2024,3,Sullivan,Cochecton,Ten Mile River,April - third week,30,Brown Trout,12 -15 inches
2024,3,Sullivan,Cochecton,Ten Mile River,April - third week,280,Brown Trout,9 - 10 inches
2024,3,Sullivan,Tusten,Ten Mile River,April - third week,50,Brown Trout,12 -15 inches
2024,3,Sullivan,Tusten,Ten Mile River,April - third week,400,Brown Trout,9 - 10 inches
2024,3,Sullivan,Neversink,Willowemoc Creek,April - third week,80,Brown Trout,12 -15 inches
2024,3,Sullivan,Neversink,Willowemoc Creek,April - third week,720,Brown Trout,9 - 10 inches
2024,3,Sullivan,Neversink,Willowemoc Creek,June - first week,80,Brown Trout,12 -15 inches
2024,3,Sullivan,Neversink,Willowemoc Creek,June - first week,720,Brown Trout,9 - 10 inches
2024,3,Sullivan,Neversink,Willowemoc Creek,May - first week,80,Brown Trout,12 -15 inches
2024,3,Sullivan,Neversink,Willowemoc Creek,May - first week,720,Brown Trout,9 - 10 inches
2024,3,Sullivan,Neversink,Willowemoc Creek,May - third week,80,Brown Trout,12 -15 inches
2024,3,Sullivan,Neversink,Willowemoc Creek,May - third week,720,Brown Trout,9 - 10 inches
2024,3,Sullivan,Rockland,Willowemoc Creek,April - third week,320,Brown Trout,12 -15 inches
2024,3,Sullivan,Rockland,Willowemoc Creek,April - third week,2780,Brown Trout,9 - 10 inches
2024,3,Sullivan,Rockland,Willowemoc Creek,June - first week,320,Brown Trout,12 -15 inches
2024,3,Sullivan,Rockland,Willowemoc Creek,June - first week,2780,Brown Trout,9 - 10 inches
2024,3,Sullivan,Rockland,Willowemoc Creek,May - first week,320,Brown Trout,12 -15 inches
2024,3,Sullivan,Rockland,Willowemoc Creek,May - first week,2780,Brown Trout,9 - 10 inches
2024,3,Sullivan,Rockland,Willowemoc Creek,May - third week,320,Brown Trout,12 -15 inches
2024,3,Sullivan,Rockland,Willowemoc Creek,May - third week,2780,Brown Trout,9 - 10 inches
2024,7,Tioga,Candor,Catatonk Creek,April - second week,60,Brown Trout,12 -15 inches
2024,7,Tioga,Candor,Catatonk Creek,April - second week,500,Brown Trout,9 - 10 inches
2024,7,Tioga,Barton,Cayuta Creek,March - fourth week,170,Brown Trout,12 -15 inches
2024,7,Tioga,Barton,Cayuta Creek,March - fourth week,1400,Brown Trout,9 - 10 inches
2024,7,Tioga,"Berkshire, Richford",East Branch Owego Creek,March - fourth week,100,Brown Trout,12 -15 inches
2024,7,Tioga,"Berkshire, Richford",East Branch Owego Creek,March - fourth week,1010,Brown Trout,9 - 10 inches
2024,7,Tioga,"Newark Valley, Owego",East Branch Owego Creek,March - third week,60,Brown Trout,12 -15 inches
2024,7,Tioga,"Newark Valley, Owego",East Branch Owego Creek,March - third week,520,Brown Trout,9 - 10 inches
2024,7,Tioga,"Tioga, Owego",Owego Creek,March - third week,340,Brown Trout,12 -15 inches
2024,7,Tioga,"Tioga, Owego",Owego Creek,March - third week,2980,Brown Trout,9 - 10 inches
2024,7,Tioga,Richford,Tri-county Pond,May,210,Rainbow Trout,8 inches
2024,7,Tioga,Richford,West Branch Owego Creek,March - third week,220,Brown Trout,12 -15 inches
2024,7,Tioga,Richford,West Branch Owego Creek,March - third week,1850,Brown Trout,9 - 10 inches
2024,7,Tompkins,Ithaca (C),Cayuga Inlet,Spring,12500,Rainbow Trout,8 inches
2024,7,Tompkins,Ithaca (T),Cayuga Lake,April,18200,Brown Trout,8 inches
2024,7,Tompkins,Enfield,"Enfield Ck, T4",April - third week,10,Brown Trout,12 -15 inches
2024,7,Tompkins,Enfield,"Enfield Ck, T4",April - third week,70,Brown Trout,9 - 10 inches
2024,7,Tompkins,Enfield,Enfield Creek,April - third week,60,Brown Trout,12 -15 inches
2024,7,Tompkins,Enfield,Enfield Creek,April - third week,480,Brown Trout,9 - 10 inches
2024,7,Tompkins,Ithaca (C),Enfield Creek,Spring,12500,Rainbow Trout,8 inches
2024,7,Tompkins,Groton,Fall Creek,April - second week,210,Brown Trout,12 -15 inches
2024,7,Tompkins,Groton,Fall Creek,April - second week,1800,Brown Trout,9 - 10 inches
2024,7,Tompkins,Lansing,Salmon Creek,April - second week,210,Brown Trout,12 -15 inches
2024,7,Tompkins,Lansing,Salmon Creek,April - second week,1770,Brown Trout,9 - 10 inches
2024,7,Tompkins,Lansing,Salmon Creek,Spring,10000,Rainbow Trout,8 inches
2024,7,Tompkins,Caroline,Sixmile Creek,April - fourth week,100,Brown Trout,12 -15 inches
2024,7,Tompkins,Caroline,Sixmile Creek,April - fourth week,890,Brown Trout,9 - 10 inches
2024,7,Tompkins,Dryden,Virgil Creek,April - fourth week,40,Brown Trout,12 -15 inches
2024,7,Tompkins,Dryden,Virgil Creek,April - fourth week,370,Brown Trout,9 - 10 inches
2024,3,Ulster,"Hurley, Olive",Ashokan Reservoir (East Basin),June,9100,Brown Trout,8 inches
2024,3,Ulster,Olive,Ashokan Reservoir (West Basin),June,8190,Brown Trout,8 inches
2024,3,Ulster,Wawarsing,Beer Kill,April - first week,70,Brown Trout,12 -15 inches
2024,3,Ulster,Wawarsing,Beer Kill,April - first week,570,Brown Trout,9 - 10 inches
2024,3,Ulster,Esopus,Black Creek,April - third week,40,Brown Trout,12 -15 inches
2024,3,Ulster,Esopus,Black Creek,April - third week,320,Brown Trout,9 - 10 inches
2024,3,Ulster,Saugerties,Plattekill Creek,April - first week,230,Brown Trout,12 -15 inches
2024,3,Ulster,Saugerties,Plattekill Creek,April - first week,1920,Brown Trout,9 - 10 inches
2024,3,Ulster,Wawarsing,Rondout Creek,April - third week,540,Brown Trout,12 -15 inches
2024,3,Ulster,Wawarsing,Rondout Creek,April - third week,1470,Brown Trout,9 - 10 inches
2024,3,Ulster,Wawarsing,Rondout Creek,April - third week,3160,Rainbow Trout,9 - 10 inches
2024,3,Ulster,"Denning, Wawarsing",Rondout Reservoir,June,4820,Brown Trout,8 inches
2024,3,Ulster,Wawarsing,Sandburg Creek,April - first week,130,Brown Trout,12 -15 inches
2024,3,Ulster,Wawarsing,Sandburg Creek,April - first week,1150,Brown Trout,9 - 10 inches
2024,3,Ulster,Woodstock,Sawkill Creek,April - first week,100,Brown Trout,12 -15 inches
2024,3,Ulster,Woodstock,Sawkill Creek,April - first week,840,Brown Trout,9 - 10 inches
2024,3,Ulster,Wawarsing,Vernooy Kill,April - third week,30,Brown Trout,12 -15 inches
2024,3,Ulster,Wawarsing,Vernooy Kill,April - third week,220,Brown Trout,9 - 10 inches
2024,5,Warren,Johnsburg,Botheration Pond,Spring,270,Brown Trout,8 inches
2024,5,Warren,Horicon,Brant Lake,Spring,3000,Brown Trout,8 inches
2024,5,Warren,Horicon,Brant Lake,Spring,3460,Rainbow Trout,8 inches
2024,5,Warren,Chester/Minerva,Clear Pond,Spring,280,Rainbow Trout,8 inches
2024,5,Warren,Johnsburg,Glen Creek,April - second week,60,Brown Trout,12 -15 inches
2024,5,Warren,Johnsburg,Glen Creek,April - second week,490,Brown Trout,9 - 10 inches
2024,5,Warren,Queensbury,Glen Lake,Spring,2000,Rainbow Trout,8 inches
2024,5,Warren,Johnsburg,Hudson River,April - third week,150,Brown Trout,12 -15 inches
2024,5,Warren,Johnsburg,Hudson River,April - third week,1300,Brown Trout,9 - 10 inches
2024,5,Warren,Johnsburg,Hudson River,June - first week,150,Brown Trout,12 -15 inches
2024,5,Warren,Johnsburg,Hudson River,June - first week,1300,Brown Trout,9 - 10 inches
2024,5,Warren,Johnsburg,Hudson River,May - first week,150,Brown Trout,12 -15 inches
2024,5,Warren,Johnsburg,Hudson River,May - first week,1300,Brown Trout,9 - 10 inches
2024,5,Warren,Johnsburg,Hudson River,May - third week,150,Brown Trout,12 -15 inches
2024,5,Warren,Johnsburg,Hudson River,May - third week,1300,Brown Trout,9 - 10 inches
2024,5,Warren,Lake Luzerne,Lake Luzerne,Spring,1150,Rainbow Trout,8 inches
2024,5,Warren,Johnsburg,Mill Creek,April - third week,70,Brown Trout,12 -15 inches
2024,5,Warren,Johnsburg,Mill Creek,April - third week,600,Brown Trout,9 - 10 inches
2024,5,Warren,Stony Creek,New Lake,Spring,410,Brown Trout,8 inches
2024,5,Warren,Chester,Palmer Pond,Spring,270,Brown Trout,8 inches
2024,5,Warren,Horicon,Round Pond,Spring,320,Rainbow Trout,8 inches
2024,5,Warren,"Bolton, Brant Lk, Chester, Horicon",Schroon River,April - third week,100,Brown Trout,12 -15 inches
2024,5,Warren,"Bolton, Brant Lk, Chester, Horicon",Schroon River,April - third week,850,Brown Trout,9 - 10 inches
2024,5,Warren,"Bolton, Brant Lk, Chester, Horicon",Schroon River,June - first week,100,Brown Trout,12 -15 inches
2024,5,Warren,"Bolton, Brant Lk, Chester, Horicon",Schroon River,June - first week,850,Brown Trout,9 - 10 inches
2024,5,Warren,"Bolton, Brant Lk, Chester, Horicon",Schroon River,May - first week,100,Brown Trout,12 -15 inches
2024,5,Warren,"Bolton, Brant Lk, Chester, Horicon",Schroon River,May - first week,850,Brown Trout,9 - 10 inches
2024,5,Warren,"Bolton, Brant Lk, Chester, Horicon",Schroon River,May - third week,100,Brown Trout,12 -15 inches
2024,5,Warren,"Bolton, Brant Lk, Chester, Horicon",Schroon River,May - third week,850,Brown Trout,9 - 10 inches
2024,5,Warren,Johnsburg,Upper Siamese Lake,Spring,370,Rainbow Trout,8 inches
2024,5,Washington,Greenwich,Batten Kill,April - second week,250,Brown Trout,12 -15 inches
2024,5,Washington,Greenwich,Batten Kill,April - second week,2180,Brown Trout,9 - 10 inches
2024,5,Washington,Greenwich,Batten Kill,April - third week,120,Brown Trout,12 -15 inches
2024,5,Washington,Greenwich,Batten Kill,April - third week,1000,Brown Trout,9 - 10 inches
2024,5,Washington,Greenwich,Batten Kill,June - first week,120,Brown Trout,12 -15 inches
2024,5,Washington,Greenwich,Batten Kill,June - first week,1000,Brown Trout,9 - 10 inches
2024,5,Washington,Greenwich,Batten Kill,May - first week,120,Brown Trout,12 -15 inches
2024,5,Washington,Greenwich,Batten Kill,May - first week,1000,Brown Trout,9 - 10 inches
2024,5,Washington,Greenwich,Batten Kill,May - third week,120,Brown Trout,12 -15 inches
2024,5,Washington,Greenwich,Batten Kill,May - third week,1000,Brown Trout,9 - 10 inches
2024,5,Washington,Salem,Batten Kill,April - third week,380,Brown Trout,12 -15 inches
2024,5,Washington,Salem,Batten Kill,April - third week,3060,Brown Trout,9 - 10 inches
2024,5,Washington,Salem,Batten Kill,June - first week,60,Brown Trout,12 -15 inches
2024,5,Washington,Salem,Batten Kill,June - first week,3060,Brown Trout,9 - 10 inches
2024,5,Washington,Salem,Batten Kill,May - first week,360,Brown Trout,12 -15 inches
2024,5,Washington,Salem,Batten Kill,May - first week,3060,Brown Trout,9 - 10 inches
2024,5,Washington,Salem,Batten Kill,May - third week,360,Brown Trout,12 -15 inches
2024,5,Washington,Salem,Batten Kill,May - third week,3060,Brown Trout,9 - 10 inches
2024,5,Washington,Jackson,Dead Lake,May,540,Rainbow Trout,8 inches
2024,5,Washington,Granville,Indian River,April - third week,40,Brown Trout,12 -15 inches
2024,5,Washington,Granville,Indian River,April - third week,320,Brown Trout,9 - 10 inches
2024,5,Washington,Whitehall,Mettawee River,April - fourth week,230,Brown Trout,12 -15 inches
2024,5,Washington,Whitehall,Mettawee River,April - fourth week,2010,Rainbow Trout,9 - 10 inches
2024,5,Washington,Whitehall,Mettawee River,April - second week,230,Brown Trout,12 -15 inches
2024,5,Washington,Whitehall,Mettawee River,April - second week,2010,Rainbow Trout,9 - 10 inches
2024,5,Washington,Whitehall,Mettawee River,May - fourth week,230,Brown Trout,12 -15 inches
2024,5,Washington,Whitehall,Mettawee River,May - fourth week,2010,Rainbow Trout,9 - 10 inches
2024,5,Washington,Whitehall,Mettawee River,May - second week,230,Brown Trout,12 -15 inches
2024,5,Washington,Whitehall,Mettawee River,May - second week,2010,Rainbow Trout,9 - 10 inches
2024,8,Wayne,Sodus,Lake Ontario,May,29530,Brown Trout,8 inches
2024,8,Wayne,Williamson,Lake Ontario,May,22040,Brown Trout,8 inches
2024,3,Westchester,Somers,Amawalk Inlet (Muscoot River),March - third week,50,Brown Trout,12 -15 inches
2024,3,Westchester,Somers,Amawalk Inlet (Muscoot River),March - third week,460,Brown Trout,9 - 10 inches
2024,3,Westchester,Somers,Amawalk Reservoir,March - third week,1820,Brown Trout,8 inches
2024,3,Westchester,Bedford,Cross River Reservoir,March - third week,6820,Brown Trout,8 inches
2024,3,Westchester,Bedford,Cross River Reservoir Outlet,March - third week,50,Rainbow Trout,12 -14 inches
2024,3,Westchester,Bedford,Cross River Reservoir Outlet,March - third week,540,Rainbow Trout,9 - 10 inches
2024,3,Westchester,Cortlandt,Croton River,March - third week,110,Rainbow Trout,12 -14 inches
2024,3,Westchester,Cortlandt,Croton River,March - third week,990,Rainbow Trout,9 - 10 inches
2024,3,Westchester,Cortlandt,Dogwood Pond,March - April,380,Brook Trout,8 inches
2024,3,Westchester,Cortlandt,Dogwood Pond,March - April,230,Brown Trout,8 inches
2024,3,Westchester,Harrison,Kensico Reservoir,April,9100,Brown Trout,8 inches
2024,3,Westchester,Somers,Muscoot Reservoir,March - April,910,Brown Trout,8 inches
2024,3,Westchester,Somers,Muscoot Reservoir,March - April,1050,Rainbow Trout,8 inches
2024,3,Westchester,Mount Pleasant,Pocantico River,March - third week,60,Brown Trout,12 -15 inches
2024,3,Westchester,Mount Pleasant,Pocantico River,March - third week,540,Brown Trout,9 - 10 inches
2024,3,Westchester,Bedford,Stone Hill River,March - third week,50,Brown Trout,12 -15 inches
2024,3,Westchester,Bedford,Stone Hill River,March - third week,520,Brown Trout,9 - 10 inches
2024,3,Westchester,North Salem,Titicus Reservoir,April,3820,Brown Trout,8 inches
2024,3,Westchester,North Salem,Titicus Reservoir,April,4410,Rainbow Trout,8 inches
2024,3,Westchester,North Salem,Titicus River,March - third week,40,Rainbow Trout,12 -14 inches
2024,3,Westchester,North Salem,Titicus River,March - third week,370,Rainbow Trout,9 - 10 inches
2024,3,Westchester,Lewisboro,Waccabuc River,March - third week,30,Brown Trout,12 -15 inches
2024,3,Westchester,Lewisboro,Waccabuc River,March - third week,270,Brown Trout,9 - 10 inches
2024,9,Wyoming,Java,Buffalo Creek,March - fourth week,50,Brown Trout,12 -15 inches
2024,9,Wyoming,Java,Buffalo Creek,March - fourth week,430,Rainbow Trout,9 - 10 inches
2024,9,Wyoming,Java,Cattaraugus Creek,April - first week,250,Brown Trout,12 -15 inches
2024,9,Wyoming,Java,Cattaraugus Creek,April - first week,2180,Brown Trout,9 - 10 inches
2024,9,Wyoming,Java,Cattaraugus Creek,April - third week,250,Brown Trout,12 -15 inches
2024,9,Wyoming,Java,Cattaraugus Creek,April - third week,2180,Brown Trout,9 - 10 inches
2024,9,Wyoming,Java,Cattaraugus Creek,March - third week,250,Brown Trout,12 -15 inches
2024,9,Wyoming,Java,Cattaraugus Creek,March - third week,2180,Brown Trout,9 - 10 inches
2024,9,Wyoming,Java,Cattaraugus Creek,May - first week,250,Brown Trout,12 -15 inches
2024,9,Wyoming,Java,Cattaraugus Creek,May - first week,2180,Brown Trout,9 - 10 inches
2024,9,Wyoming,Gainesville,East Koy Creek,April - fourth week,320,Brown Trout,12 -15 inches
2024,9,Wyoming,Gainesville,East Koy Creek,April - fourth week,2740,Brown Trout,9 - 10 inches
2024,9,Wyoming,Gainesville,East Koy Creek,April - second week,320,Brown Trout,12 -15 inches
2024,9,Wyoming,Gainesville,East Koy Creek,April - second week,2740,Brown Trout,9 - 10 inches
2024,9,Wyoming,Gainesville,East Koy Creek,March - fourth week,320,Brown Trout,12 -15 inches
2024,9,Wyoming,Gainesville,East Koy Creek,March - fourth week,2740,Brown Trout,9 - 10 inches
2024,9,Wyoming,Gainesville,East Koy Creek,May - second week,320,Brown Trout,12 -15 inches
2024,9,Wyoming,Gainesville,East Koy Creek,May - second week,2740,Brown Trout,9 - 10 inches
2024,9,Wyoming,Genesee Falls,Letchworth Park Pond,March,320,Rainbow Trout,8 inches
2024,9,Wyoming,Genesee Falls,Letchworth Park Pond,May,320,Rainbow Trout,8 inches
2024,9,Wyoming,Middlebury,Little Tonawanda Creek,March - fourth week,40,Brown Trout,12 -15 inches
2024,9,Wyoming,Middlebury,Little Tonawanda Creek,March - fourth week,380,Brown Trout,9 - 10 inches
2024,9,Wyoming,Perry,Perry Park Pond,Mid April,100,Rainbow Trout,8 inches
2024,9,Wyoming,Orangeville,Tonawanda Creek,March - fourth week,140,Brown Trout,12 -15 inches
2024,9,Wyoming,Orangeville,Tonawanda Creek,March - fourth week,1200,Rainbow Trout,9 - 10 inches
2024,8,Yates,"Milo, Torrey",Keuka Lake Outlet,April - second week,160,Brown Trout,12 -15 inches
2024,8,Yates,"Milo, Torrey",Keuka Lake Outlet,April - second week,1350,Brown Trout,9 - 10 inches
